"","data_source","model_ensemble","predictionScaled","no_transScaled","smth_transScaled","crt_transScaled","predictionUnscaled","no_transUnscaled","smth_transUnscaled","crt_transUnscaled","lake","res","method","computation","troph_level"
"127","Cosmarium","25","Smooth Transition",0.0176659598946571,0.973372340202332,0.00896164681762457,"Critical Transition",0.0463611595332623,0.0351742655038834,0.918464481830597,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"128","Oscillatoria","25","Smooth Transition",0.0227160453796387,0.974784910678864,0.00249897455796599,"Critical Transition",0.0399990081787109,0.0841294229030609,0.875871598720551,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"129","Eunotia","25","Smooth Transition",0.0283666271716356,0.964693903923035,0.00693943910300732,"Critical Transition",0.0972929671406746,0.0327120460569859,0.869994938373566,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"130","Stauroneis","25","Smooth Transition",0.233998849987984,0.760540783405304,0.00546033680438995,"Critical Transition",0.0959024876356125,0.0331832990050316,0.870914220809937,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"131","Pandorina","25","Smooth Transition",0.0344032421708107,0.955346465110779,0.0102501697838306,"Critical Transition",0,0.0399999991059303,0.959999978542328,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"132","Dolichospermum","25","Smooth Transition",0.0209733657538891,0.965908348560333,0.0131182419136167,"Critical Transition",0.023308914154768,0.116213396191597,0.860477685928345,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"133","Anabaena","25","Smooth Transition",0.063431441783905,0.911181688308716,0.0253867413848639,"Critical Transition",0.000140664546051994,0.121512800455093,0.878346562385559,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"134","Ceratium","25","Smooth Transition",0.00934475753456354,0.985422909259796,0.00523235136643052,"Critical Transition",0.00401192717254162,0.266051650047302,0.729936540126801,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"135","Volvox","25","Smooth Transition",0.0170216672122478,0.957377791404724,0.0256005637347698,"Critical Transition",1.15280018603975e-13,0.0800016820430756,0.919998347759247,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"136","Eutetramorus","25","Smooth Transition",0.0704718083143234,0.928905665874481,0.000622614868916571,"Critical Transition",0.0398553907871246,0.0401446111500263,0.920000016689301,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"137","Nephrocytium","25","Smooth Transition",0.0965890660881996,0.876428604125977,0.0269823726266623,"Critical Transition",0.00726738153025508,0.156625926494598,0.836106717586517,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"138","Coelosphaerium","25","Smooth Transition",0.0209196116775274,0.961620688438416,0.0174597445875406,"Critical Transition",0,0.0799999982118607,0.920000016689301,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"139","Asterococcus","25","Smooth Transition",0.102182857692242,0.875824809074402,0.0219923797994852,"Critical Transition",0.0143459187820554,0.0888714417815208,0.896782636642456,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"140","Lagerheimia","25","Smooth Transition",0.279721617698669,0.707363963127136,0.0129144052043557,"Critical Transition",0.0105662131682038,0.0624475479125977,0.926986157894135,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"141","Spirogyra","25","Smooth Transition",0.016545744612813,0.978835821151733,0.00461856694892049,"Critical Transition",0.0315261036157608,0.216202780604362,0.752271175384521,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"142","Erkenia","25","Smooth Transition",0.0192539021372795,0.961489021778107,0.0192570611834526,"Critical Transition",0.0399999991059303,0.0799999982118607,0.879999995231628,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"143","Chroococcus","25","Smooth Transition",0.0102352797985077,0.963907480239868,0.0258571840822697,"Critical Transition",1.08992123306625e-15,0.0732860565185547,0.926713943481445,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"144","Kirchneriella","25","Smooth Transition",0.0432483181357384,0.930046796798706,0.0267048962414265,"Critical Transition",1.33504098482609e-14,0.0791248008608818,0.920875251293182,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"145","Salpingoeca","25","Smooth Transition",0.00650510797277093,0.965775847434998,0.0277190916240215,"Critical Transition",0.0640266984701157,0.0349286422133446,0.90104478597641,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"146","Meridion","25","No Transition",0.628624975681305,0.362265288829803,0.00910971034318209,"Critical Transition",0.0267010666429996,0.0305545013397932,0.942744433879852,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"147","Pinnularia","25","Smooth Transition",0.00806126371026039,0.970792770385742,0.0211458802223206,"Critical Transition",0.0959315598011017,0.0330252200365067,0.871043264865875,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"148","Planktosphaeria","25","Smooth Transition",0.046277828514576,0.941849231719971,0.0118730077520013,"Critical Transition",0.0195631273090839,0.0627431124448776,0.917693793773651,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"149","Carteria","25","Smooth Transition",0.00130613206420094,0.982494950294495,0.016198942437768,"Critical Transition",0.0399024859070778,0.119447529315948,0.840650022029877,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"150","Crucigenia","25","Smooth Transition",0.0557315200567245,0.916889429092407,0.0273790247738361,"Critical Transition",0.016597606241703,0.156947314739227,0.826455056667328,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"151","Gyrosigma","25","Smooth Transition",0.00815901067107916,0.984138011932373,0.00770295457914472,"Critical Transition",0.0952838137745857,0.0330354645848274,0.871680676937103,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"152","Surirella","25","Smooth Transition",0.00315062631852925,0.991401851177216,0.0054476261138916,"Critical Transition",0.0951171591877937,0.0330640822649002,0.871818840503693,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"153","Aphanothece","25","Smooth Transition",0.186869606375694,0.778699934482574,0.0344304107129574,"Critical Transition",0,0.0799999982118607,0.920000016689301,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"154","Pseudosphaerocystis","25","Smooth Transition",0.093717597424984,0.898760855197906,0.00752161303535104,"Critical Transition",7.40374705987534e-10,0.0799999907612801,0.920000016689301,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"155","Kephyrion","25","Smooth Transition",0.0045465175062418,0.974109649658203,0.0213438514620066,"Critical Transition",2.72455161067906e-38,0.0799999982118607,0.920000016689301,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"156","Chlamydomonas","25","Smooth Transition",0.0034260933753103,0.96515303850174,0.031420961022377,"Critical Transition",2.47809584834613e-05,0.0726500526070595,0.927325129508972,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"157","Pseudopedinella","25","Smooth Transition",0.0102498652413487,0.976751089096069,0.0129991760477424,"Critical Transition",0.00423246761783957,0.158178627490997,0.837588906288147,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"158","Crucigeniella","25","Smooth Transition",0.102988757193089,0.883562922477722,0.0134481964632869,"Critical Transition",0.00563774444162846,0.12239383906126,0.871968388557434,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"159","Monoraphidium","25","Smooth Transition",0.0252392198890448,0.96624231338501,0.00851851981133223,"Critical Transition",0.00509082479402423,0.179940074682236,0.814969003200531,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"160","Schroederia","25","Smooth Transition",0.284523606300354,0.704514622688293,0.0109617030248046,"Critical Transition",2.22871676669456e-05,0.0361435599625111,0.963834166526794,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"161","Tetrachlorella","25","Smooth Transition",0.0842508673667908,0.895931303501129,0.0198178440332413,"Critical Transition",0.00397700956091285,0.152826994657516,0.843196034431458,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"162","Mallomonas","25","Smooth Transition",0.0479475446045399,0.936598420143127,0.0154539607465267,"Critical Transition",0.026218019425869,0.205164089798927,0.768617928028107,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"163","Melosira","25","Smooth Transition",0.0400973409414291,0.93340402841568,0.0264984015375376,"Critical Transition",0.0102766025811434,0.214136734604836,0.775586605072021,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"164","Actinastrum","25","Smooth Transition",0.149596363306046,0.832173764705658,0.0182297918945551,"Critical Transition",0.0129945185035467,0.062450896948576,0.924554526805878,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"165","Cylindrotheca","25","Smooth Transition",0.00891002081334591,0.978442549705505,0.0126475254073739,"Critical Transition",0.0973867028951645,0.0328195951879025,0.869793713092804,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"166","Tetrastrum","25","Smooth Transition",0.0139566753059626,0.974202275276184,0.0118410838767886,"Critical Transition",0.0116383526474237,0.0863810926675797,0.901980459690094,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"167","Koliella","25","Smooth Transition",0.0527676045894623,0.920906364917755,0.0263260267674923,"Critical Transition",0.0147810149937868,0.079759456217289,0.905459463596344,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"168","Cymatopleura","25","Smooth Transition",0.0062586129643023,0.984798789024353,0.00894258730113506,"Critical Transition",0.0954549908638,0.0330447740852833,0.871500194072723,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"169","Merismopedia","25","Smooth Transition",0.0727226510643959,0.918312072753906,0.00896521098911762,"Critical Transition",0.0306663010269403,0.199559569358826,0.769774198532104,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"170","Aphanocapsa","25","Smooth Transition",0.0372623316943645,0.959534823894501,0.00320286001078784,"Critical Transition",0.0101288938894868,0.228567689657211,0.761303424835205,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"171","Diploneis","25","Smooth Transition",0.0185548756271601,0.978062152862549,0.00338298152200878,"Critical Transition",0.0947569161653519,0.0329984873533249,0.872244596481323,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"172","Belonastrum","25","Smooth Transition",0.0702406913042068,0.918634235858917,0.0111249983310699,"Critical Transition",0.0124491462484002,0.102369874715805,0.885181128978729,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"173","Coenochloris","25","Smooth Transition",0.028024647384882,0.965431034564972,0.0065442337654531,"Critical Transition",0.0126358196139336,0.187090873718262,0.800273299217224,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"174","Gonium","25","Smooth Transition",0.00214525125920773,0.968656361103058,0.0291984006762505,"Critical Transition",0.0113700954243541,0.140252381563187,0.848377585411072,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"175","Golenkinia","25","Smooth Transition",0.0366987176239491,0.961043179035187,0.00225808285176754,"Critical Transition",0.0597269013524055,0.0352391488850117,0.905033886432648,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"176","Botryococcus","25","Smooth Transition",0.00792152900248766,0.983642578125,0.00843597576022148,"Critical Transition",0.0144647359848022,0.114398911595345,0.87113630771637,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"177","Bitrichia","25","Smooth Transition",0.0458289198577404,0.94101870059967,0.0131524512544274,"Critical Transition",0.0129179274663329,0.0633290484547615,0.923753023147583,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"178","Westella","25","Smooth Transition",0.045999251306057,0.93981659412384,0.0141842616721988,"Critical Transition",0.0134887732565403,0.128417208790779,0.858093976974487,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"179","Uroglena","25","Smooth Transition",0.0444628708064556,0.945101976394653,0.0104352030903101,"Critical Transition",0.0123028792440891,0.176534324884415,0.811162889003754,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"180","Pseudanabaena","25","Smooth Transition",0.0269161518663168,0.968407988548279,0.00467589171603322,"Critical Transition",0.0133662447333336,0.110525466501713,0.876108229160309,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"181","Ochromonas","25","Smooth Transition",0.0278809424489737,0.955510377883911,0.0166085306555033,"Critical Transition",0.0143976043909788,0.157509729266167,0.828092753887177,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"182","Phormidium","25","Smooth Transition",0.0128404907882214,0.973691582679749,0.013467981480062,"Critical Transition",0.0155540378764272,0.175214007496834,0.80923193693161,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"183","Stylochrysalis","25","Smooth Transition",0.012346213683486,0.982527136802673,0.00512670166790485,"Critical Transition",0.0129968337714672,0.0794027894735336,0.907600402832031,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"184","Willea","25","Smooth Transition",0.0159034747630358,0.976455986499786,0.00764054199680686,"Critical Transition",0.0238447599112988,0.0411056242883205,0.935049653053284,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"185","Limnothrix","25","Smooth Transition",0.0132404174655676,0.972623229026794,0.0141363572329283,"Critical Transition",0.0154068386182189,0.0537580437958241,0.930834949016571,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"186","Micractinium","25","Smooth Transition",0.0338811054825783,0.952750444412231,0.0133683951571584,"Critical Transition",0.0335055477917194,0.0928238406777382,0.873670637607574,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"187","Leptolyngbya","25","Smooth Transition",0.0105422558262944,0.974607229232788,0.0148505978286266,"Critical Transition",0.00962469726800919,0.078639805316925,0.911735534667969,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"188","Stichococcus","25","Smooth Transition",0.00988160166889429,0.965867698192596,0.024250827729702,"Critical Transition",0.00880227703601122,0.154808893799782,0.836388945579529,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"189","Chrysolykos","25","Smooth Transition",0.00133200164418668,0.980649352073669,0.0180186983197927,"Critical Transition",9.38316588872112e-08,0.11990974098444,0.880090177059174,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"190","Fotterella","25","Smooth Transition",0.0179051514714956,0.976927399635315,0.00516758067533374,"Critical Transition",0.043543953448534,0.0322221219539642,0.924233913421631,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"191","Geitlerinema","25","Smooth Transition",0.0151888122782111,0.980076670646667,0.00473452731966972,"Critical Transition",0.0139019330963492,0.053138829767704,0.932959198951721,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"192","Chrysochromulina","25","Smooth Transition",0.0185238495469093,0.967121660709381,0.014354519546032,"Critical Transition",1.08028004319749e-07,0.119105570018291,0.880894303321838,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"193","Chrysamoeba","25","Smooth Transition",0.0311221834272146,0.958126246929169,0.0107517102733254,"Critical Transition",0.0786679089069366,0.0332165472209454,0.888115644454956,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"194","Chromulina","25","Smooth Transition",0.0202349051833153,0.967216730117798,0.012548403814435,"Critical Transition",2.91603297064569e-10,0.0907739475369453,0.909226059913635,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"195","Epithemia","25","Smooth Transition",0.034769844263792,0.950527369976044,0.0147027531638741,"Critical Transition",0.0946565344929695,0.0331437103450298,0.872199773788452,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
"196","Staurosira","25","Smooth Transition",0.0137596465647221,0.976988852024078,0.0092516215518117,"Critical Transition",0.0178242567926645,0.0377733632922173,0.944402396678925,"Lower Zurich","Yearly","EWSNet","ML","phytoplankton"
